customer_id,industry,company_size,geography,subscription_tier,tenure_months,mrr,billing_frequency,discount_used,payment_delays,daily_active_users,feature_adoption_rate,avg_session_length,time_to_value_days,open_support_tickets,avg_resolution_time_hours,nps_score,support_sentiment,last_login_days,logins_last_7_days,logins_last_30_days,churn,engagement_delta,inactivity_streak,support_friction_index
CUST0869,Healthcare,Small,USA,Basic,8,315.3,Monthly,0,1,6,0.99,81.5,51,3,82.64,-81,-0.54,20,6,31,0,-1.75,13,247.92
CUST0870,Retail,Large,UK,Basic,1,1576.13,Annual,0,2,89,0.15,11.18,42,1,53.36,41,-0.49,33,6,82,0,-14.5,26,53.36
CUST0871,Finance,Medium,Canada,Enterprise,37,1243.5,Monthly,1,0,19,0.27,88.48,48,1,46.14,-79,0.88,50,17,118,1,-12.5,43,46.14
CUST0872,Retail,Medium,Canada,Basic,22,696.86,Monthly,0,4,80,0.95,77.7,5,2,92.83,79,-0.21,16,13,34,0,4.5,9,185.66
CUST0873,Technology,Large,India,Basic,6,1750.27,Annual,1,4,85,0.96,62.54,52,4,62.63,-74,0.44,17,7,42,0,-3.5,10,250.52
CUST0874,Retail,Medium,UK,Professional,21,45.56,Monthly,1,2,66,0.14,84.61,41,3,84.82,-58,0.22,16,25,95,0,1.25,9,254.46
CUST0875,Technology,Medium,USA,Basic,32,468.85,Monthly,0,3,10,0.06,65.56,8,1,106.96,30,-0.43,1,11,118,0,-18.5,0,106.96
CUST0876,Retail,Medium,Canada,Professional,35,1142.45,Monthly,1,5,16,0.2,18.76,11,9,109.99,-7,0.31,50,9,52,0,-4,43,989.91
CUST0877,Technology,Medium,Canada,Enterprise,15,716.05,Monthly,0,3,37,1,40.91,16,1,34.05,-93,0.31,0,13,19,1,8.25,0,34.05
CUST0878,Healthcare,Large,India,Enterprise,5,1228.55,Annual,0,0,79,0.22,8.29,39,5,23.36,-15,0.18,42,8,114,1,-20.5,35,116.8
CUST0879,Education,Small,Australia,Professional,60,67.74,Monthly,0,3,77,0.53,36.29,47,6,32.09,-12,-0.8,56,5,103,0,-20.75,49,192.54
CUST0880,Finance,Small,USA,Enterprise,56,250.59,Annual,0,2,77,0.86,67.26,24,9,90.41,37,0.99,9,29,83,0,8.25,2,813.69
CUST0881,Retail,Medium,UK,Basic,46,271.65,Monthly,0,0,32,0.07,36.01,21,5,45.04,12,-0.2,36,4,7,0,2.25,29,225.2
CUST0882,Education,Small,Canada,Basic,50,394.78,Monthly,0,1,47,0.62,31.07,52,6,21.63,56,0.28,47,0,98,0,-24.5,40,129.78
CUST0883,Finance,Small,Canada,Basic,48,929.48,Monthly,1,3,72,0.31,54.39,23,0,12.71,67,0.77,55,0,41,0,-10.25,48,0
CUST0884,Finance,Medium,USA,Enterprise,6,1509.21,Annual,1,3,43,0.87,78.75,49,5,39.95,92,-0.15,4,24,76,0,5,0,199.75
CUST0885,Technology,Medium,Australia,Basic,25,1812.97,Monthly,1,5,82,0.32,6.19,38,2,17.2,-80,0.55,55,29,104,0,3,48,34.4
CUST0886,Healthcare,Small,Canada,Enterprise,56,1674.04,Annual,0,0,36,0.7,35.92,47,0,19.61,51,0.94,54,19,69,0,1.75,47,0
CUST0887,Healthcare,Large,USA,Basic,46,409.84,Monthly,1,4,26,0.69,15.93,8,7,82.38,100,-0.28,11,16,110,0,-11.5,4,576.66
CUST0888,Education,Medium,India,Professional,59,893.48,Monthly,0,3,10,0.26,63.19,7,3,3.35,87,-0.19,35,10,15,0,6.25,28,10.05
CUST0889,Healthcare,Large,Australia,Enterprise,56,414.83,Monthly,1,2,31,0.08,11.3,2,9,14.99,53,0.81,30,25,68,0,8,23,134.91
CUST0890,Retail,Small,UK,Enterprise,40,543.65,Annual,1,3,97,0.44,60.5,30,7,101.48,-92,-0.68,54,11,52,0,-2,47,710.36
CUST0891,Healthcare,Medium,Canada,Basic,29,1017.02,Annual,1,5,29,0.32,27.18,13,9,101.54,47,-0.94,37,2,44,0,-9,30,913.86
CUST0892,Education,Large,USA,Enterprise,7,154.86,Monthly,0,1,5,0.82,19.5,23,3,40.18,83,0.82,50,5,50,0,-7.5,43,120.54
CUST0893,Healthcare,Medium,India,Enterprise,40,451.99,Monthly,1,5,77,0.81,84.4,29,3,11.47,-65,0.64,8,29,97,0,4.75,1,34.41
CUST0894,Retail,Small,UK,Professional,13,1872.05,Monthly,0,3,1,0.48,3.63,38,9,84.89,-65,0.95,43,10,5,0,8.75,36,764.01
CUST0895,Technology,Large,USA,Professional,38,942.91,Annual,1,4,87,0.63,40.52,37,3,43.86,-28,-0.88,25,28,32,0,20,18,131.58
CUST0896,Education,Small,USA,Basic,18,901.87,Monthly,0,3,3,0.62,3.9,20,5,6.41,49,-0.69,14,12,78,1,-7.5,7,32.05
CUST0897,Technology,Small,UK,Professional,2,48.84,Annual,0,0,67,0.84,44.56,33,8,19.78,-100,-0.79,15,10,14,0,6.5,8,158.24
CUST0898,Technology,Medium,India,Basic,8,509.85,Annual,0,3,71,0.45,46.09,29,4,17.33,-32,0.37,12,7,13,1,3.75,5,69.32
CUST0899,Technology,Large,India,Basic,11,1735.26,Monthly,1,4,35,0.31,30.31,50,9,71.1,100,0.21,24,28,38,0,18.5,17,639.9
CUST0900,Finance,Small,Australia,Basic,33,345.96,Annual,0,0,15,0.3,13.63,15,7,107.88,-64,-0.28,29,9,62,0,-6.5,22,755.16
CUST0901,Finance,Small,Canada,Enterprise,54,841.95,Monthly,0,2,67,0.56,35.12,23,7,95.38,-29,-0.89,52,1,4,0,0,45,667.66
CUST0902,Technology,Large,UK,Professional,38,48.38,Monthly,1,0,93,0.48,61.16,42,3,66.04,6,0.28,55,23,115,0,-5.75,48,198.12
CUST0903,Education,Small,UK,Basic,48,967.1,Monthly,1,5,30,0.47,70.85,3,9,51.24,-5,0.14,6,13,89,0,-9.25,0,461.16
CUST0904,Retail,Small,UK,Professional,27,61.62,Monthly,0,1,82,0.14,48.71,37,8,74.62,40,-0.77,56,28,111,0,0.25,49,596.96
CUST0905,Retail,Large,India,Basic,20,1642.83,Annual,0,5,75,0.73,53.91,56,8,53.81,-17,0.82,54,15,80,0,-5,47,430.48
CUST0906,Healthcare,Large,Canada,Professional,12,1653.21,Monthly,1,0,43,0.25,19.65,29,4,30.29,-58,-0.6,51,16,106,0,-10.5,44,121.16
CUST0907,Education,Large,Australia,Professional,43,1579.73,Monthly,1,2,60,0.24,27.29,45,5,81.82,-64,0.49,3,10,110,1,-17.5,0,409.1
CUST0908,Finance,Large,USA,Basic,31,581.06,Monthly,0,3,40,0.44,16.25,8,4,104.92,-76,0.77,42,1,51,1,-11.75,35,419.68
CUST0909,Technology,Medium,USA,Enterprise,27,1677.73,Monthly,0,0,65,0.27,23.94,22,2,45.37,48,0.16,39,23,15,0,19.25,32,90.74
CUST0910,Healthcare,Large,UK,Professional,32,1095.14,Monthly,0,5,29,0.6,21.79,53,7,101.14,68,-0.51,37,22,98,1,-2.5,30,707.98
CUST0911,Retail,Medium,Canada,Enterprise,10,760.14,Monthly,1,0,74,0.4,47.71,29,8,52.3,-28,-0.38,56,4,37,0,-5.25,49,418.4
CUST0912,Finance,Medium,India,Enterprise,3,1258.15,Monthly,0,0,92,0.48,51.52,2,3,48.76,69,0.77,29,28,52,0,15,22,146.28
CUST0913,Finance,Medium,Canada,Basic,45,44.44,Annual,0,0,95,0.56,85.16,41,8,4.37,-59,-0.4,9,15,86,0,-6.5,2,34.96
CUST0914,Technology,Small,Canada,Basic,27,303.06,Annual,0,2,19,0.24,19.21,49,8,83.74,-99,0.49,29,15,76,1,-4,22,669.92
CUST0915,Retail,Medium,India,Basic,35,1489.74,Monthly,1,4,3,0.2,58.47,59,6,97.09,95,0.98,38,25,96,0,1,31,582.54
CUST0916,Education,Medium,UK,Professional,31,503.44,Annual,0,4,36,0.89,73.92,50,7,79.96,35,1,6,1,92,0,-22,0,559.72
CUST0917,Finance,Small,Canada,Basic,15,1204.06,Monthly,0,0,43,0.46,51.3,45,2,19.01,-5,0.07,35,15,52,0,2,28,38.02
CUST0918,Technology,Small,USA,Basic,16,782.5,Monthly,0,2,15,0.44,24.44,1,4,13.29,-40,0.65,34,24,45,0,12.75,27,53.16
CUST0919,Education,Small,India,Professional,13,1712.52,Monthly,1,2,97,0.08,25.1,44,2,69.17,-87,0.98,23,4,97,0,-20.25,16,138.34
CUST0920,Retail,Large,Australia,Professional,49,1905.78,Monthly,0,0,41,0.52,5.45,20,6,48.78,12,-0.25,38,7,97,0,-17.25,31,292.68
CUST0921,Finance,Small,UK,Basic,35,1769.46,Monthly,1,5,90,0.58,28.88,52,5,52.06,-24,-0.5,35,28,90,0,5.5,28,260.3
CUST0922,Education,Small,India,Basic,52,555.83,Annual,0,5,80,0.58,67.53,21,2,116.17,-80,-0.77,44,19,14,1,15.5,37,232.34
CUST0923,Education,Medium,Australia,Basic,11,404.44,Monthly,1,1,36,0.72,6.18,37,8,87.15,51,-0.72,19,13,58,0,-1.5,12,697.2
CUST0924,Education,Small,Australia,Basic,59,959.38,Annual,0,0,97,0.22,21.3,8,0,50,77,0.71,48,24,49,0,11.75,41,0
CUST0925,Finance,Large,Canada,Enterprise,21,34.52,Monthly,0,1,84,0.29,64.15,27,9,3.27,72,0.18,31,9,8,0,7,24,29.43
CUST0926,Finance,Small,Canada,Enterprise,51,71.1,Annual,0,5,77,0.82,70.87,47,2,5.06,91,0.75,58,22,25,0,15.75,51,10.12
CUST0927,Healthcare,Large,Canada,Basic,54,1115.52,Monthly,1,5,33,0.95,42.07,59,9,82.49,-37,0.58,38,1,2,0,0.5,31,742.41
CUST0928,Retail,Small,India,Enterprise,11,1050.49,Monthly,0,0,5,0.18,63.43,35,6,100.69,53,0.35,48,2,99,0,-22.75,41,604.14
CUST0929,Technology,Small,India,Professional,30,1989.27,Monthly,1,1,78,0.52,36.14,6,2,85.22,59,0.22,25,29,46,1,17.5,18,170.44
CUST0930,Education,Small,UK,Enterprise,60,419.65,Monthly,1,1,91,0.25,16.07,60,2,49.3,-44,-0.9,25,17,4,0,16,18,98.6
CUST0931,Healthcare,Small,Canada,Enterprise,48,531.05,Monthly,0,0,87,0.11,37.04,45,1,4.71,18,0.74,35,20,61,0,4.75,28,4.71
CUST0932,Technology,Large,Australia,Basic,53,244.81,Annual,1,1,14,0.36,53.04,44,8,116.12,80,-0.16,42,1,83,0,-19.75,35,928.96
CUST0933,Healthcare,Large,USA,Enterprise,35,1836.74,Monthly,0,3,68,0.19,85.43,19,3,118.37,60,0.12,34,20,83,0,-0.75,27,355.11
CUST0934,Finance,Medium,UK,Enterprise,22,1560.07,Annual,1,5,83,0.72,8.05,18,9,66.37,-49,-0.96,42,28,4,0,27,35,597.33
CUST0935,Education,Large,India,Enterprise,38,1648.23,Monthly,0,4,47,0.56,46.65,56,5,9.41,-6,0.87,34,8,9,0,5.75,27,47.05
CUST0936,Technology,Small,UK,Enterprise,31,1807.47,Annual,0,2,54,0.19,30.94,1,1,65.38,45,0.81,11,1,79,0,-18.75,4,65.38
CUST0937,Technology,Medium,UK,Professional,14,1059.3,Monthly,1,1,4,0.06,46.73,25,8,107.19,62,0.09,32,24,62,0,8.5,25,857.52
CUST0938,Technology,Medium,UK,Basic,24,913.36,Monthly,0,1,94,0.82,4.11,27,6,81.92,39,0.15,35,6,24,0,0,28,491.52
CUST0939,Technology,Medium,UK,Basic,50,674.18,Annual,0,2,83,0.22,29.55,7,9,86.68,78,0.41,13,6,43,0,-4.75,6,780.12
CUST0940,Technology,Small,USA,Professional,49,1186.64,Monthly,0,1,95,0.63,74.15,44,4,11.11,-12,-0.47,32,13,24,0,7,25,44.44
CUST0941,Healthcare,Large,Canada,Enterprise,32,919.47,Monthly,0,2,95,0.37,50.75,42,6,13.67,-91,-0.56,45,4,29,1,-3.25,38,82.02
CUST0942,Education,Small,Australia,Professional,36,914.1,Monthly,1,0,9,0.61,41.65,29,3,16.15,-49,0.35,44,7,13,0,3.75,37,48.45
CUST0943,Finance,Medium,UK,Enterprise,32,1875.12,Monthly,0,3,53,0.35,27.13,31,9,108.62,-67,-0.79,44,22,85,0,0.75,37,977.58
CUST0944,Finance,Small,UK,Professional,55,1968.38,Monthly,1,3,77,0.13,28.23,44,6,63.58,14,-0.09,23,21,42,0,10.5,16,381.48
CUST0945,Finance,Small,UK,Basic,15,1597.04,Annual,0,5,78,0.26,35.71,43,1,95.2,94,-0.01,14,17,27,0,10.25,7,95.2
CUST0946,Finance,Large,Canada,Basic,43,1518.38,Monthly,0,4,60,0.23,75.53,36,6,14.72,66,-0.24,30,5,93,0,-18.25,23,88.32
CUST0947,Healthcare,Large,India,Basic,58,1367.51,Monthly,1,1,46,0.46,87.11,19,3,111.39,35,-0.63,16,13,18,0,8.5,9,334.17
CUST0948,Retail,Medium,India,Enterprise,35,348.83,Monthly,0,4,54,0.68,40.6,6,3,98.72,24,-0.29,11,17,101,0,-8.25,4,296.16
CUST0949,Education,Small,USA,Enterprise,3,137.03,Monthly,1,0,74,0.3,36.62,25,0,27.75,56,-0.32,21,16,41,0,5.75,14,0
CUST0950,Technology,Small,India,Professional,16,1387.64,Monthly,1,3,95,0.06,76.5,31,2,105.03,49,0,22,8,19,0,3.25,15,210.06
CUST0951,Retail,Large,UK,Professional,5,1463,Annual,0,0,37,0.54,39.57,9,4,32.35,97,0.35,25,12,98,0,-12.5,18,129.4
CUST0952,Finance,Small,UK,Basic,21,113.01,Monthly,0,0,23,0.63,50.58,20,4,25.44,88,0.94,13,15,85,0,-6.25,6,101.76
CUST0953,Retail,Small,UK,Enterprise,10,1857.54,Annual,0,1,27,0.96,22.32,10,1,32.45,-58,-0.71,11,20,78,0,0.5,4,32.45
CUST0954,Education,Small,USA,Professional,19,200.46,Monthly,0,0,70,0.61,67.43,37,3,109.28,76,0.75,49,9,10,0,6.5,42,327.84
CUST0955,Technology,Large,UK,Enterprise,25,586.08,Monthly,1,3,90,0.5,48.81,27,0,109.96,-72,-0.43,3,9,53,0,-4.25,0,0
CUST0956,Technology,Medium,India,Enterprise,4,1351.33,Monthly,0,4,66,0.59,73.2,13,8,40.15,5,0.18,58,3,97,0,-21.25,51,321.2
CUST0957,Education,Medium,Canada,Basic,29,356.35,Monthly,0,3,61,0.93,70.7,41,0,84.95,19,0.09,45,11,23,0,5.25,38,0
CUST0958,Education,Small,Canada,Basic,19,129.72,Monthly,0,1,77,0.84,20.92,2,5,81.41,-20,0.11,50,26,69,0,8.75,43,407.05
CUST0959,Finance,Medium,Australia,Enterprise,43,675.67,Monthly,0,3,51,0.36,64.98,50,6,96.98,-70,0.45,12,7,16,1,3,5,581.88
CUST0960,Technology,Large,India,Enterprise,2,1536.62,Annual,0,2,50,0.28,72.4,21,2,36.28,80,-0.24,56,14,27,0,7.25,49,72.56
CUST0961,Retail,Large,UK,Enterprise,10,839.08,Monthly,1,4,19,0.3,32.46,33,0,61.71,61,-0.36,54,20,49,0,7.75,47,0
CUST0962,Healthcare,Medium,Canada,Enterprise,43,1312.89,Annual,1,2,1,0.53,17.19,24,6,80.45,27,0.71,17,29,94,0,5.5,10,482.7
CUST0963,Healthcare,Medium,India,Basic,25,1167.65,Monthly,1,2,40,0.76,2.23,53,2,4.12,-63,-0.56,42,22,99,0,-2.75,35,8.24
CUST0964,Education,Small,Canada,Professional,20,63.99,Annual,1,5,32,0.53,41.68,44,9,45.83,84,-0.64,27,18,54,0,4.5,20,412.47
CUST0965,Finance,Medium,UK,Basic,48,1977.31,Annual,0,1,22,0.11,33.01,42,5,83.81,0,-0.97,37,14,72,0,-4,30,419.05
CUST0966,Healthcare,Small,Canada,Professional,19,102.03,Monthly,1,0,93,0.74,50.83,34,5,31.06,31,-0.58,40,7,9,1,4.75,33,155.3
CUST0967,Technology,Small,Australia,Enterprise,23,1936.25,Annual,0,2,66,0.82,18.55,60,3,114.97,29,0.04,43,7,20,0,2,36,344.91
CUST0968,Education,Large,Australia,Professional,24,1108.73,Monthly,0,3,40,0.33,77.65,9,5,4.59,-89,0.08,18,18,57,0,3.75,11,22.95
CUST0969,Retail,Large,Canada,Basic,11,1927.05,Annual,0,0,38,0.68,24.68,2,9,115.01,-66,-0.49,45,8,33,0,-0.25,38,1035.09
CUST0970,Education,Large,India,Basic,46,247.21,Monthly,0,3,48,0.46,21.93,55,3,26.79,97,-0.86,46,29,94,1,5.5,39,80.37
CUST0971,Retail,Large,India,Enterprise,34,991.01,Monthly,1,3,55,0.89,44.3,56,7,6.81,9,0.49,42,23,92,0,0,35,47.67
CUST0972,Education,Medium,India,Basic,55,355.62,Annual,0,0,75,0.85,45.9,30,8,35.8,-29,0.52,37,16,106,0,-10.5,30,286.4
CUST0973,Education,Large,Canada,Enterprise,28,120.93,Monthly,1,0,81,0.55,20.93,22,1,94.57,48,1,45,7,42,0,-3.5,38,94.57
CUST0974,Education,Medium,India,Basic,5,1242.71,Monthly,0,3,55,0.71,25.92,46,6,90.54,9,0.8,2,11,10,0,8.5,0,543.24
CUST0975,Retail,Large,UK,Basic,59,431.41,Annual,0,1,51,0.89,16.93,11,8,25.85,-40,0.85,18,26,32,0,18,11,206.8
CUST0976,Retail,Medium,Australia,Enterprise,5,1183.64,Monthly,1,4,60,0.52,65.22,55,8,24.42,62,0.6,19,14,57,1,-0.25,12,195.36
CUST0977,Education,Small,UK,Professional,51,242.48,Monthly,0,5,8,0.35,69.77,43,4,77.47,-53,0.23,24,3,45,0,-8.25,17,309.88
CUST0978,Healthcare,Medium,India,Basic,21,677.33,Monthly,0,4,86,0.77,42.68,17,0,55.51,42,-0.74,10,5,60,0,-10,3,0
CUST0979,Finance,Medium,UK,Professional,12,1567.63,Monthly,0,1,68,0.26,64.84,36,5,95.28,-30,0.24,55,29,61,0,13.75,48,476.4
CUST0980,Finance,Large,India,Basic,50,885.36,Annual,0,5,75,0.42,66.76,13,7,3.87,42,-0.89,16,28,0,0,28,9,27.09
CUST0981,Finance,Medium,Canada,Basic,4,1262.94,Monthly,1,0,72,0.87,14.17,7,0,73.64,33,0.77,59,15,20,0,10,52,0
CUST0982,Retail,Small,UK,Basic,54,1301.97,Monthly,0,5,9,0.74,87.02,16,1,87.95,-33,-0.04,58,25,61,0,9.75,51,87.95
CUST0983,Retail,Small,Canada,Basic,49,1690.63,Monthly,1,3,90,0.43,74.25,33,0,119.21,-79,0.39,48,24,63,0,8.25,41,0
CUST0984,Healthcare,Large,Canada,Professional,42,663.35,Annual,1,4,2,0.25,19.99,45,4,81.78,-69,-0.9,54,4,86,0,-17.5,47,327.12
CUST0985,Finance,Small,USA,Professional,20,1380.85,Monthly,1,5,80,0.39,18.38,1,1,28.59,22,0.07,34,22,72,0,4,27,28.59
CUST0986,Finance,Medium,India,Basic,38,1924,Monthly,1,3,95,0.32,13.06,11,9,13.87,-79,-0.4,13,12,55,0,-1.75,6,124.83
CUST0987,Education,Small,Australia,Basic,25,1465.88,Annual,0,1,70,0.22,14.18,6,9,77.27,54,-0.43,58,14,0,0,14,51,695.43
CUST0988,Retail,Large,India,Professional,14,989.94,Monthly,1,5,85,0.76,67.84,20,3,63.26,9,-0.22,38,16,20,0,11,31,189.78
CUST0989,Finance,Medium,Australia,Enterprise,11,1268.82,Monthly,0,3,90,0.29,43.33,35,0,108,-86,-1,56,24,21,0,18.75,49,0
CUST0990,Healthcare,Large,India,Enterprise,32,1484.57,Monthly,0,1,59,0.48,70.9,44,6,87.47,23,-0.07,18,29,53,1,15.75,11,524.82
CUST0991,Healthcare,Medium,Canada,Professional,11,1232.31,Monthly,1,0,19,0.42,67.67,37,7,61.66,-57,-0.03,2,21,3,0,20.25,0,431.62
CUST0992,Finance,Small,UK,Basic,18,53.02,Monthly,0,1,28,0.98,55.21,41,4,49.03,14,0.73,33,26,64,0,10,26,196.12
CUST0993,Retail,Large,UK,Basic,27,405.65,Monthly,0,1,72,0.42,62.4,26,1,49.12,-92,-0.1,57,19,50,0,6.5,50,49.12
CUST0994,Healthcare,Large,USA,Enterprise,55,1624.73,Annual,0,4,14,0.13,3.62,58,7,27.93,-67,-0.27,48,21,73,0,2.75,41,195.51
CUST0995,Education,Medium,Australia,Enterprise,54,559.85,Monthly,0,3,24,0.14,29.44,12,0,3.06,-28,0.99,40,4,62,0,-11.5,33,0
CUST0996,Healthcare,Large,Australia,Professional,18,1468.49,Annual,0,5,44,0.61,58.13,30,6,69.41,42,0.14,21,18,14,0,14.5,14,416.46
CUST0997,Technology,Medium,Australia,Enterprise,56,756.8,Monthly,0,4,56,0.62,2.82,28,0,26.28,89,-0.05,37,6,115,0,-22.75,30,0
CUST0998,Technology,Medium,Canada,Professional,23,1053.33,Annual,0,2,90,0.45,4.9,27,5,25.79,-56,-0.01,55,2,35,0,-6.75,48,128.95
CUST0999,Retail,Medium,Australia,Enterprise,11,154.59,Annual,0,1,95,0.46,76.97,42,5,15.92,-29,0.62,26,12,28,0,5,19,79.6
CUST1000,Finance,Medium,UK,Enterprise,21,378.83,Monthly,0,2,51,0.1,62.19,19,4,23.56,-43,-0.32,20,13,51,0,0.25,13,94.24
